약국명,주소,대표전화,행정구,시작(월),마감(월),시작(화),마감(화),시작(수),마감(수),시작(목),마감(목),시작(금),마감(금),시작(토),마감(토),시작(일),마감(일),시작(공휴일),마감(공휴일),일요일운영,공휴일운영,야간운영(월),야간운영(화),야간운영(수),야간운영(목),야간운영(금),야간운영(토),야간운영(일),야간운영(공휴일)
퍼스트케어약국,서울특별시 서초구 강남대로 381 두산베어스텔 304호 (서초동),02-597-8979,서초구,930,1900,930,1900,930,1900,930,1900,930,1900,930,1400,900,2200,900,2200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
편안한약국,서울특별시 강서구 강서로18길 14 1층 (화곡동),02-2693-9105,강서구,900,2100,900,2100,900,2100,900,2100,900,2100,900,1600,900,2200,900,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
편안한약국,서울특별시 중랑구 사가정로 398 JS빌딩 1층 (면목동),02-495-1050,중랑구,900,1940,900,1940,900,1940,900,1940,900,1940,900,1600,900,1300,900,2200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
편한M약국,서울특별시 관악구 신림로 318 1층 101호 (신림동 청암두산위브센티움),02-882-0072,관악구,900,1830,900,1830,900,1830,900,1830,900,1830,900,1430,900,1300,900,2200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
편한약국,서울특별시 용산구 이촌로 303 107호 (이촌동 현대아파트),02-793-8887,용산구,830,2100,830,2100,830,2100,830,2100,830,2100,830,2100,900,1300,900,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
평강상록수약국,서울특별시 노원구 동일로 1545  (상계동),02-935-6644,노원구,930,1900,930,1900,930,1900,930,1900,930,1900,830,2100,1000,1900,900,2200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
평강약국,서울특별시 서초구 서초중앙로24길 55 (서초동 중앙서초플라자),070-7458-0303,서초구,900,1830,900,1830,900,1830,900,1830,900,1830,1000,1500,1000,1900,900,2200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
평안약국,서울특별시 성동구 고산자로8길 22 117호 (행당동레몬프라자),02-2294-8111,성동구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1900,1000,1900,900,2200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
평제약국,서울특별시 동대문구 약령시로 51 (제기동),02-963-6919,동대문구,900,2100,900,2100,900,2100,900,2100,900,2100,900,1700,1000,1900,900,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
평화약국,서울특별시 관악구 남부순환로 1784,02-885-3575,관악구,900,2130,900,2130,900,2130,900,2130,900,2130,900,2100,1000,1900,900,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
평화약국,서울특별시 서대문구 증가로 226,02-304-5181,서대문구,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1900,900,2200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
하이팜약국,서울특별시 은평구 통일로 1050 2층 (진관동 롯데마트은평점),02-2097-2659,은평구,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
평화약국,서울특별시 중랑구 면목로 418 (면목동),02-439-0709,중랑구,830,2100,830,2100,830,2100,830,2100,830,2100,830,2000,1000,1900,900,2200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
평화약국,서울특별시 중구 남대문시장길 21 1층 (남대문로4가),02-755-6059,중구,800,1900,800,1900,800,1900,800,1900,800,1900,800,1900,800,1900,800,1900,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
평화약국,서울특별시 은평구 불광로 8 (대조동),02-6339-3944,은평구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1500,1000,1400,800,1900,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
평화약국,서울특별시 동작구 남부순환로 2059 1층 (사당동),02-582-5353,동작구,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,830,2030,800,1900,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
평화약국,서울특별시 마포구 양화로 64 서교제일빌딩 2층 202호 (서교동),02-336-6307,마포구,830,1930,830,1930,830,1930,830,1930,830,2000,800,1500,830,2030,800,1900,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
평화약국,서울특별시 중구 동호로 180 대승빌딩 202호 (신당동),02-2233-0373,중구,900,1830,900,1830,900,1830,900,1830,900,1830,900,1430,1000,1200,800,1900,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
평화약국,서울특별시 송파구 양재대로 932,02-407-2218,송파구,900,1800,900,1800,900,1800,900,1800,900,1800,900,1430,1000,1200,800,1900,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
포도나무약국,서울특별시 영등포구 선유로 70 우리벤처타운2 2동 2층 209-1호 (문래동3가),02-2679-5100,영등포구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400,900,1400,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
포도나무약국,서울특별시 송파구 송파대로32길 15 209호 (가락동 가락금호아파트),02-406-7990,송파구,930,1830,930,1830,930,1830,930,1830,930,1830,930,1400,900,1400,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
포도약국,서울특별시 마포구 마포대로 44 진도빌딩 1층 (도화동),070-8860-3691,마포구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300,900,1400,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
포도원온누리약국,서울특별시 광진구 능동로 265,02-549-2456,광진구,900,1930,900,1930,900,1930,900,1930,900,1930,900,1330,900,1400,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
포레약국,서울특별시 강남구 도산대로 134 지하2층 일부호 (논현동),02-543-2007,강남구,1000,2130,1000,2130,1000,2130,1000,2130,1000,2130,1000,1830,900,1400,1000,1600,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
포인트약국,서울특별시 강남구 도산대로 118,02-547-3196,강남구,1030,2100,1030,2100,1030,2000,1030,2100,1030,2100,1030,1700,900,1400,1000,1600,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
푸르지오약국,서울특별시 동대문구 왕산로 86 푸르지오시티오피스텔동 1층 101호 (용두동),02-928-7600,동대문구,800,1900,800,1900,800,1900,800,1900,800,1900,900,1500,900,1400,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸르지오약국,서울특별시 관악구 청림6길 3  (봉천동),02-882-2177,관악구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400,900,1400,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸르지오진흥약국,서울특별시 강동구 명일로 167,02-482-0179,강동구,1400,1900,1400,1900,1400,1900,1400,1900,1400,1900,900,2100,900,1400,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
푸른바다약국,서울특별시 노원구 화랑로 337,02-941-3838,노원구,830,2030,830,2030,830,2030,830,2030,830,2030,900,2100,900,1500,1000,1600,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
푸른소나무약국,서울특별시 종로구 삼봉로 81 207호 (수송동 두산위브파빌리온),02-2198-5333,종로구,830,1900,830,1900,830,1900,830,1900,830,1900,930,1300,900,1500,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른솔약국,서울특별시 노원구 공릉로58가길 14 1층(하계동),02-977-7267,노원구,830,1930,830,1930,830,1930,830,1930,830,1930,830,1630,900,1500,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른솔약국,서울특별시 은평구 통일로87길 12 (갈현동),02-389-2999,은평구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1500,900,1500,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른솔약국,서울특별시 중랑구 봉우재로 66 103104호 (면목동),02-2207-6464,중랑구,900,2100,900,2100,900,2100,900,2100,900,2100,900,2000,900,1500,1000,1600,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
푸른솔약국,서울특별시 서초구 서초대로 317 1층(서초동건원빌딩),02-532-7820,서초구,830,2100,830,2100,830,2100,830,2100,830,2100,830,2100,900,1500,1000,1600,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
푸른약국,서울특별시 서초구 서초대로 3-4 1층 101-3호(방배동방배디오슈페리움),02-599-5388,서초구,900,2030,900,2030,900,2030,900,2030,900,2030,900,1600,900,1500,1000,1600,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
하나온누리약국,서울특별시 동대문구 사가정로 206 1층 (장안동),02-960-8012,동대문구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,900,2100,800,1900,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
푸른약국,서울특별시 강서구 공항대로41길 65 (등촌동),02-2063-3997,강서구,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,900,1500,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른약국,서울특별시 용산구 후암로 41 1층 (후암동),02-3789-1460,용산구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1600,900,1500,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른약국,서울특별시 중구 명동8길 47 (충무로2가),02-775-7428,중구,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,900,1500,1000,1600,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
푸른약국,서울특별시 중랑구 봉우재로 40 (면목동),02-437-8949,중랑구,900,2100,900,2100,900,2100,900,2100,900,2100,900,1900,900,1500,1000,1600,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
푸른약국,서울특별시 서대문구 거북골로 69 (남가좌동),02-373-0547,서대문구,900,2100,900,2100,900,2100,900,2100,900,2100,900,2000,900,1500,1000,1600,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
푸른약국,서울특별시 관악구 난곡로 351,02-851-2525,관악구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1600,900,1500,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른약국,서울특별시 은평구 서오릉로 203 (구산동),02-358-8141,은평구,900,1800,900,1800,900,1800,900,1800,900,1800,900,1330,900,1500,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른약국,서울특별시 마포구 마포대로 190 1층 (공덕동),02-704-4516,마포구,900,2100,900,2100,900,2100,900,2100,900,2100,900,1600,900,1500,1000,1600,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
푸른약국,서울특별시 송파구 백제고분로 279 1층 (석촌동),02-554-4458,송파구,900,2200,900,2200,900,2200,900,2200,900,2200,900,2100,900,1500,1000,1600,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
푸른약국,서울특별시 도봉구 도봉로180나길 34 1층 (도봉동),02-956-3388,도봉구,900,1800,900,2200,900,2200,900,2200,900,2200,900,2100,900,1500,1000,1600,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
푸른약국,서울특별시 구로구 남부순환로 775 상가106동 103호 (개봉동 개봉푸르지오),02-2689-9856,구로구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400,900,1500,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른약국,서울특별시 강북구 삼양로 309 (수유동),02-989-1801,강북구,830,1900,830,1900,830,1300,830,1900,830,1900,830,1300,900,1500,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른약국,서울특별시 동작구 상도로 93 (상도동),02-813-1233,동작구,900,1930,900,1930,900,1930,900,1930,900,1930,900,1600,900,1500,1000,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른약국,서울특별시 성동구 아차산로 41 2층(성수동1가삼성빌딩),02-469-9700,성동구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1430,1000,1200,1000,1200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른약국,서울특별시 강동구 구천면로 305 (천호동덕송빌딩),02-473-0437,강동구,900,1930,900,1930,900,1930,900,1930,900,1930,900,1400,1000,1200,1000,1200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른약국,서울특별시 노원구 한글비석로 264,02-935-4167,노원구,850,1930,850,1930,850,1930,850,1930,850,1930,850,1530,1000,1200,1000,1200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른온누리약국,서울특별시 광진구 천호대로 527 (중곡동 거산빌딩),02-466-7675,광진구,900,2100,900,2100,900,2100,900,2100,900,2100,900,1700,1000,1200,1000,1200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
푸른온누리약국,서울특별시 강남구 도산대로 511 1층 102호 (청담동),02-3442-7003,강남구,830,2000,830,2000,830,2000,830,2000,830,2000,830,1600,1000,1200,1000,1200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른온누리약국,서울특별시 종로구 새문안로 19 (평동),02-720-0333,종로구,830,1930,830,1930,830,1930,830,1930,830,1930,830,1400,1000,1200,1000,1200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
푸른온누리약국,서울특별시 서초구 바우뫼로35길 22 1층 (양재동),02-571-8279,서초구,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,900,2100,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
푸른온누리약국,서울특별시 강서구 방화대로34길 92 불해빌딩 1층 (방화동),02-2664-6643,강서구,900,2100,900,2100,900,2100,900,2100,900,2100,900,1900,900,2100,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
푸른온누리약국,서울특별시 서대문구 문화촌길 6 승희빌딩 1층 (홍제동),02-395-3523,서대문구,830,2000,830,2000,830,2000,830,2000,830,2000,830,1600,900,2100,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
푸름약국,서울특별시 서대문구 연희로 119 1층 (연희동),02-3143-3030,서대문구,830,1830,830,1830,830,1830,830,1830,830,1830,830,1530,900,2100,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
풍납라파약국,서울특별시 송파구 바람드리길 33 (풍납동),02-488-8878,송파구,900,2130,900,2130,900,2130,900,2130,900,2130,900,2100,900,2100,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
풍전약국,서울특별시 용산구 원효로25길 31 (원효로4가),02-719-6833,용산구,830,2100,830,2100,830,2100,830,2100,830,2100,900,1400,900,2100,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
프라임엠약국,서울특별시 강남구 역삼로 505  (대치동),02-3288-9772,강남구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1500,900,2100,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
프라임온누리약국,서울특별시 성북구 월계로40길 7 1층 109호110호 (장위동 센트럴타운상가),02-916-9472,성북구,900,2100,900,2100,900,2100,900,2100,900,2100,900,1800,900,2100,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
프라자사랑약국,서울특별시 광진구 능동로 288 1층 (능동),02-6013-6056,광진구,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,900,2100,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
프라자사랑약국,서울특별시 송파구 백제고분로 438 1층 (송파동),02-2205-8080,송파구,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,900,2100,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
프라자약국,서울특별시 영등포구 선유로 42 (문래동3가),02-2678-8020,영등포구,815,1930,815,1930,815,1930,815,1930,815,1930,815,1530,900,2100,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
프라자약국,서울특별시 금천구 가산디지털1로 168  (가산동),02-2026-0011,금천구,900,2030,900,2030,900,2030,900,2030,900,2030,1000,1500,900,2100,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
프라자약국,서울특별시 관악구 봉천로 391 115호 (봉천동 두산아파트에이상가),02-3285-7294,관악구,900,2200,900,2200,900,2200,900,2200,900,2200,1000,1500,900,2100,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
프라자약국,서울특별시 강서구 강서로 267 송화쇼핑센터 1층 (내발산동),02-2664-8707,강서구,800,2000,800,2000,800,2000,800,2000,800,2000,800,1500,830,1230,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
프라자약국,서울특별시 양천구 중앙로32길 55 (신정동),02-2648-2823,양천구,1000,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,830,1230,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
프라자약국,서울특별시 송파구 양재대로 1222  (방이동),02-3012-0002,송파구,930,2030,930,2030,930,2030,930,2030,930,2030,930,1900,830,1230,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
프라자약국,서울특별시 마포구 신촌로 238 1층 (아현동),02-365-5569,마포구,800,2030,800,2030,800,2030,800,2030,800,2030,830,2030,830,1230,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
프리마약국,서울특별시 송파구 올림픽로4길 40  (잠실동),02-412-1212,송파구,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,830,1230,900,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
프리미엄약국,서울특별시 노원구 동일로 1414 롯데백화점 지하1층 (상계동),02-950-2233,노원구,1030,2000,1030,2000,1030,2000,1030,2000,1030,2030,1030,2030,1030,2030,900,2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
플러스약국,서울특별시 종로구 종로 78 1층 (종로2가 미려빌딩),02-733-4163,종로구,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,1030,2030,900,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
플러스약국,서울특별시 구로구 경인로 661  (신도림동),02-3439-8855,구로구,900,2200,900,2200,900,2200,900,2200,900,2200,900,2030,1030,2030,900,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
플러스약국,서울특별시 강남구 테헤란로 111 대건빌딩 1층 일부호 (역삼동),070-7783-4101,강남구,900,2200,900,2200,900,2200,900,2200,900,2200,930,1900,1030,2030,900,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
플러스엔약국,서울특별시 서초구 강남대로53길 7,02-511-7255,서초구,900,2130,900,2130,900,2130,900,2130,900,2130,900,1800,1030,2030,900,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
플러스튼튼약국,서울특별시 관악구 남부순환로 1635 1층 (신림동),02-877-0113,관악구,830,2200,830,2200,830,2200,830,2200,830,2200,830,1700,1030,2030,900,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
피나팜맑은약국,서울특별시 송파구 송파대로 201 송파 테라타워2 B동 144호 (문정동),02-881-5594,송파구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300,1030,2030,900,2000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
피보약국,서울특별시 영등포구 영등포로 186 (영등포동4가),02-2633-2489,영등포구,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1030,2030,900,2000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
피크약국,서울특별시 마포구 양화로 61 두암빌딩 1층 (서교동),02-3143-6191,마포구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1800,1000,1800,1000,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
피플팜문래약국,서울특별시 영등포구 당산로 34,02-2672-9672,영등포구,830,1900,830,1900,830,1900,830,1900,830,1900,830,1500,1000,1800,1000,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
필약국,서울특별시 강북구 오현로 193,02-988-2280,강북구,900,1300,900,1300,900,1300,900,1300,900,1300,900,1400,900,1300,1000,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
필약국,서울특별시 관악구 남부순환로 1605 1층 (신림동),02-6954-0579,관악구,930,2130,930,2130,930,2130,930,2130,930,2130,930,2130,900,1300,1000,1800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
필약국,서울특별시 강동구 올림픽로 664 2층 205호 (천호동 대우한강베네시티),02-485-2812,강동구,800,2030,800,2030,800,2030,800,2030,800,2030,800,1600,900,1300,1000,1800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
필약국,서울특별시 중구 필동로 14 대평빌딩 103호 (필동2가),02-2268-7552,중구,830,2000,830,2000,830,2000,830,2000,830,2000,830,1500,900,1300,1000,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
한국약국,서울특별시 용산구 이촌로 303 21동 112호 (이촌동 현대아파트),02-794-6045,용산구,830,2000,830,2000,830,2000,830,2000,830,2000,830,1500,1000,2000,1000,2000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
필온누리약국,서울특별시 서대문구 신촌로 89 (창천동),02-332-5935,서대문구,900,1900,900,1900,900,1900,900,1900,900,1900,900,1900,1200,2100,1000,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
하계약국,서울특별시 노원구 공릉로58가길 8 (하계동),02-949-3016,노원구,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,1200,2100,1000,1800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
하나로약국,서울특별시 영등포구 영등포로 208-1 (영등포동4가),02-2679-9696,영등포구,900,2000,900,2000,900,2000,900,2000,900,2000,900,1500,1200,2100,1000,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
하나로약국,서울특별시 중랑구 망우로 192  (상봉동),02-439-0323,중랑구,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,1000,1800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
하나로약국,서울특별시 서초구 청계산로 10  (양재동),02-578-4955,서초구,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
